,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
462,6.240875731,10.66425203,13.49204525,-14.10711905,13.75964806,-2.784744315,-5.962019419,12.67266998,-16.54865137,11.60110542
463,11.37082952,5.060399199,23.35577958,-11.71988827,12.30055493,4.461193983,0.866201567,9.732488211,-24.93832094,17.04370709
464,13.55230687,1.80638905,8.823976814,-17.22292443,11.5992424,-15.64221534,-0.147653168,9.204835356,-15.13816089,15.83785326
465,25.58917175,9.271599005,16.29304538,-2.178627286,-9.524463313,-16.48517872,13.16313867,-3.15718422,-14.87521814,-2.898041334
466,15.55344497,17.74198906,8.351452968,-2.493532523,-3.242765698,13.32507825,26.93364697,13.46284139,-15.12379177,-16.77370705
467,-8.63867741,16.99860295,-1.318115995,11.58281002,5.571916775,21.72509656,20.74763938,16.85411578,-0.381733218,-10.28035311
468,-21.44885016,17.83956382,-2.45713933,18.594852,10.80146153,19.35992808,9.573565179,17.51559311,-0.284682332,-15.71304546
469,-11.71604465,18.88205403,-9.652177672,9.962466942,19.86636675,15.38625582,16.40057142,25.25481892,1.548556426,-7.198886018
470,14.62166644,11.07344403,13.63850181,7.822815149,-2.323986917,11.75669195,20.26008629,10.96421865,-6.473998999,-21.52916373
471,18.57057853,9.037720394,10.15580818,4.903838715,-5.795636981,16.86305921,11.28530361,8.91195842,-16.94648442,-17.48141459
472,16.07438873,19.36602776,22.93991224,-22.6767366,8.305073821,-10.62355002,-2.685549074,4.849920899,-19.47337113,16.86520788
473,8.903504968,12.30940948,11.0880295,-16.91603205,15.67795492,-8.57125846,3.81684213,11.02789608,-16.89988581,11.58088129
474,4.539390405,12.36730215,4.795047465,-10.48385143,-12.19795906,-21.5571135,-2.121906584,-6.51799699,-21.61673611,9.409524172
475,6.895820899,5.881674353,22.34814837,-10.88848525,13.98678288,-7.239628956,4.064475477,7.030422371,-18.7850725,23.95507445
476,-10.93210078,15.78494777,-7.763395126,7.143867307,11.03369146,17.60368794,19.13688486,19.12853195,-4.324118489,-6.635131898
477,9.585276722,2.787283426,22.90771175,-8.504840556,8.371283842,-9.079054607,1.282949997,16.90008878,-14.74248806,27.81412275
478,13.70041915,8.488028161,13.01440313,-9.497694289,-8.556015888,-6.280798387,1.851222058,-5.297697541,-17.0249163,-0.599247035
479,12.37759998,16.09902226,16.76217945,0.819002923,-1.806918865,18.07654712,16.62993738,2.55107248,-11.17092814,-12.88070903
480,-1.596812091,19.62361864,-1.412567922,8.945615193,6.761518373,14.07626546,20.33637432,19.57540074,-0.179709558,2.726592113
481,-6.573991511,18.83518981,-5.376406481,9.626228152,5.889290675,21.24309125,22.79379618,16.69187919,-2.222963322,-8.795111982
482,7.589546562,8.600144175,5.659973885,-13.2630568,-3.395378468,-15.28336071,-1.33364709,1.893570831,-29.24585569,6.274964473
483,20.79251745,16.41243483,11.9844032,-0.360273134,-6.673295787,13.65359692,16.41139002,0.969598329,-8.981428037,-18.40337545
484,8.957986864,7.467431445,8.82845871,-18.05157486,15.81221449,-4.579884709,7.700438351,5.086290593,-29.67455262,21.87825158
485,12.13461518,10.67122635,4.561662297,-4.135849097,10.07463123,-10.44332741,0.109021787,7.977837712,-27.00343415,19.32739581
486,-6.774724327,12.13226563,-5.201616677,14.56740339,9.88608417,15.99930446,8.68331548,19.25210164,-3.017828146,-8.143159713
487,19.72110956,5.501044549,21.6293454,0.756066855,-4.499143545,15.14748823,13.11912001,19.69193488,-24.33201559,-19.86995563
488,12.82098666,11.2845069,17.88445795,-11.00784506,-2.669799576,-22.29830317,1.880138037,-6.878720704,-25.64264866,-6.167328415
489,17.18060062,-6.54759643,10.13450908,-14.35734337,11.34018586,-6.858722111,-7.340494624,4.707407991,-10.43524897,5.77878803
490,14.46508166,18.62169025,15.33993499,-5.290953914,-6.875924778,-10.03889907,-1.797771764,-16.45460245,-20.97505099,4.046610269
491,28.25987565,22.40918808,18.14467069,5.78444291,-6.445075626,14.97057642,14.17260133,16.5046448,-4.420097443,-23.34294236
492,17.66511478,15.52350773,10.9147303,-4.313913917,0.090523232,10.14269674,18.05351018,15.88448318,-14.1025824,-23.96967114
493,4.243651033,13.49177942,12.82315512,-10.85663117,-6.124977269,-11.07568961,-0.32254356,-3.732130185,-24.39290499,5.823129731
494,25.26794232,14.37018918,16.9807391,0.992943749,-5.285704132,15.4344396,22.55008468,13.20039689,-10.10008599,-13.41248115
495,12.94035387,11.36058551,10.73125355,-5.13897476,-2.461123364,12.34131061,14.22645264,9.697803507,-13.36006411,-15.07749393
496,13.7934327,6.43226088,10.34859021,3.547552924,-5.319691872,15.12494102,19.97835362,6.412861482,-11.44988309,-20.92897867
497,-7.267244572,25.03642941,-6.020546598,16.98291433,13.63705207,18.31757403,8.114930756,16.77752928,-5.204901106,-3.240414916
498,-3.93111472,13.24485883,-8.089864614,8.923236897,10.88269705,25.23157813,16.85758973,15.3342778,3.189028817,-19.77241944
499,17.90067933,12.41831902,6.487009941,-14.27341564,6.152914894,-11.91693654,3.765987458,5.749871246,-15.60997219,10.03124909
500,4.914647011,5.790461669,9.420037777,-13.5211757,16.60796126,1.487191711,-6.04703896,5.768874765,-13.64703917,29.81904268
501,-14.58475346,10.74296674,-2.917401221,14.3991511,2.194697814,22.71734658,13.91098738,24.82101557,1.731998015,-11.07740672
502,12.82781215,12.27125953,18.04396483,-5.555958636,13.42632481,-16.76712129,1.888125044,5.934134383,-16.42674131,27.79273053
503,7.465744976,10.56839229,12.05178515,-2.902764271,-15.23352968,-15.12904566,7.093865079,-9.902290709,-13.29603388,1.058907617
504,-13.55960852,16.33085088,-1.989792775,15.64925144,16.11890163,11.35545599,13.18002529,12.96757234,-5.255843932,0.770394
505,-11.00199975,21.02043238,-2.252165038,5.518295005,4.002346232,20.5625646,14.84627181,13.73549083,0.923350188,-16.78483804
506,23.14870939,4.238975279,14.04963894,-2.979014284,3.229927853,-26.89257212,-8.326791071,-4.73045754,-17.88140225,10.2742149
507,-15.42642319,10.17980176,-2.447303162,15.62493048,11.86568245,18.42636929,20.19474006,24.46565198,-2.367728729,-4.582844684
508,12.21981397,21.94600907,10.17566865,7.83073654,-4.209732187,4.932004016,14.07100465,17.70456335,-8.92995966,-13.44098804
509,8.431711941,10.42536041,20.24178638,-9.604478887,2.149144185,-22.1745942,-6.609702533,0.359119648,-25.52008407,6.475556335
510,14.73227111,9.084345617,24.92104013,-13.36707503,12.23303133,-6.053661451,-14.37382615,7.611418478,-24.82062425,19.5565043
511,14.16970563,16.77992608,9.578633717,-7.760600226,-8.518646882,-20.32109271,-3.577548721,-4.325465074,-13.23870779,11.75370688
512,13.94633351,8.406406703,17.9137867,6.189443644,-2.902421174,20.59713407,25.55252041,12.01135245,-13.6311345,-9.904238293
513,-8.363776889,12.43627279,-8.202745296,4.247573283,11.57700326,13.64046616,8.750169523,14.59271575,-6.272598236,-1.995713704
514,18.52503423,12.06226368,13.37618973,-3.79732666,-10.3308177,8.806468338,16.3221624,14.34592705,-16.0921773,-18.88421243
515,3.609506402,7.615567888,13.74039418,-11.67057528,24.53990392,-12.85482745,-10.98885336,5.949252402,-17.71571154,14.07969004
516,-12.68728465,14.74559211,-9.266341748,8.759421187,9.660586153,12.98898284,12.98137261,22.9260804,-2.311533848,-9.454919481
517,15.91160159,23.62152702,16.157905,-5.151309405,-1.043875977,10.95621868,20.03252618,3.598918922,-15.63725348,-17.46226513
518,18.40765815,2.232552232,20.40428336,-15.32434931,13.25102283,-7.314668059,-1.167673784,12.78491405,-19.05890252,16.70062795
519,11.1099098,27.6415464,3.664958743,-9.781655898,-11.60645285,-20.13701471,-2.098043157,-2.639419736,-18.66152096,4.866114675
520,14.9304185,12.01954839,14.20134464,-0.340126079,-5.194434475,17.88154139,11.29427243,12.33436339,-26.5279822,-21.66202813
521,14.10848536,9.945237539,20.55433513,-20.5058112,3.843505871,-5.148718425,-4.763477168,4.977094208,-25.68176781,18.38173523
522,10.26082528,10.6252614,21.01647378,-13.1428588,7.135862347,-6.462803148,2.816079746,17.20711802,-20.5924949,6.813151386
523,12.85475244,6.726416268,11.27326258,-2.712082382,-4.160296247,17.00777132,22.20281741,10.09002947,-19.04326673,-25.99555917
524,-16.69050896,14.93110298,-7.986555625,11.00615725,-0.174930683,19.00667855,14.85746027,25.65996916,-13.98253679,-5.883813173
525,-16.0644202,14.86652296,-13.52304163,7.634546537,4.892838301,13.12102506,13.13098169,24.35292227,8.104967158,-6.37525768
526,17.43278432,-0.386591757,12.43860943,-15.4934169,12.10734507,-8.386746704,-6.633312568,9.823501686,-16.06366895,14.06860764
527,10.27939666,18.28614616,3.544477316,-5.42855227,-17.0258761,-21.08644794,-6.099436793,1.108113517,-18.45333951,1.004283106
528,15.8430792,16.47424309,10.87267417,0.637335441,-5.361442146,15.87173382,13.51480531,-0.534174153,-12.67896822,-18.34338488
529,16.42981039,6.231128219,21.77113294,-12.69233006,11.60585848,-2.865436485,-7.562290711,16.94513832,-17.08196504,18.261415
530,12.51235324,20.51551015,12.55118403,-3.772995597,-16.10950069,-20.74994996,10.64555242,-9.182383889,-23.73025957,9.570455804
531,-7.10967406,23.56854333,-2.689268578,6.685196976,7.327617687,7.081742035,17.96797328,18.50971505,1.435927638,-9.815025511
532,-7.044694486,14.15253869,-14.59917416,13.22662967,-1.672597891,12.59647602,4.858761275,17.03647433,-0.34100822,-8.706270824
533,19.87159503,15.81483721,16.93141366,2.854516304,0.129100143,-23.78017485,3.194286992,-7.468979132,-17.71448218,7.132473347
534,2.336058751,12.81917607,-6.7272176,12.2430333,-0.030614865,10.78034457,15.72600703,22.68795896,-4.967553363,-8.032496163
535,10.5336416,1.732568492,20.71235502,-19.14727835,13.40604061,-14.37402109,-3.672327398,20.14212956,-21.36597768,15.36570077
536,17.69519105,0.57180619,23.98362676,-14.56934504,17.05234259,-17.80197863,-7.299114023,7.108075593,-18.30337264,15.93973095
537,21.64487871,12.59765312,11.41016113,4.553301874,-1.743913758,12.83643471,7.953972987,15.54891834,-15.47002574,-15.78901344
538,-7.955841851,24.21774824,2.768092788,11.53803504,0.665949605,18.04164153,16.0963804,15.87566554,-9.913712982,-2.065582394
539,0.302832798,20.748543,-1.27816318,16.12559212,15.88485503,19.46981377,22.33011605,19.6009296,5.5239126,-9.261754251
540,4.835857299,1.365128941,11.13233105,-18.67701175,18.12136589,-8.89212939,-0.943958019,9.942993564,-22.52317244,13.60327697
541,23.23981254,14.00551019,15.96197432,-7.363673367,-6.410170949,10.45214104,19.1471798,14.22180367,-10.85160352,-24.38440661
542,13.96743145,7.640012934,15.41753953,-2.364163544,-4.771967174,-14.12363075,6.801553171,-11.02779448,-27.26540201,8.583622562
543,-18.01018494,10.38535172,-16.05981867,12.06790455,-1.847598766,19.31810262,21.3487624,18.54766142,0.97479409,-10.45043575
544,8.024455098,9.04024467,14.23348777,-12.97273798,5.827725363,-4.486294858,-4.816365972,-1.742986453,-11.9736584,11.36042718
545,-4.990985765,19.73866935,-6.262696551,8.54292788,24.45719641,11.44442367,11.06561298,18.1982232,-2.810063928,-4.748858025
546,15.63742625,9.791245334,14.27071959,-4.352755641,-11.70070878,-7.62920787,0.477415941,0.658173894,-19.14320652,-3.931113379
547,7.921540593,13.94010274,16.91711046,-18.7314548,11.59697787,-13.94328858,-1.667653368,7.2552486,-15.71787506,20.65412379
548,18.74947341,16.57215411,8.010826305,-4.664355333,-0.470606628,-14.92206996,-6.862186898,-4.540634096,-17.47909464,9.334881923
549,12.50433646,8.390036582,17.69057366,-3.992899375,-4.1038669,-18.72198654,1.009846689,-2.475723859,-22.96179245,0.031209657
550,20.06323639,8.445123568,12.18327393,-11.40593571,-5.656572614,-15.13689792,1.1870603,0.30649331,-21.4396245,0.208191279
551,13.12825462,3.968552393,16.40293856,0.937612147,-14.45352476,-18.60929922,12.73762959,-7.716070696,-17.87985192,3.398539044
552,15.76664375,15.82975199,13.37223086,8.907813038,0.139713877,13.76786931,29.93066368,17.21819408,-21.29727571,-22.2323988
553,17.64723485,-1.639932575,15.45491051,-23.07039105,10.1693064,-7.551760538,-2.422437145,2.818649624,-17.06086309,20.14652261
554,-6.771518695,7.590958659,3.290730336,-1.275239395,9.915666606,16.86730882,24.65570202,20.240774,-4.00300845,-21.95825503
555,10.8460992,22.08132382,11.09823011,-3.519021181,3.440090416,-22.4991718,1.678033476,1.336981732,-10.43783227,3.729817229
556,4.70181514,6.545778976,22.72178388,-16.70678929,9.667773431,-13.96059112,-4.43756706,8.976744887,-22.48656891,15.55239256
557,-8.849983825,22.37306633,-2.759765465,13.7229287,6.679451021,13.02946624,12.39513762,19.23721417,-3.357040314,-2.624973103
558,-9.669724658,23.61430341,-3.443134013,11.10508219,1.331012648,17.10224963,12.0848208,10.137028,4.647250188,-13.52351111
559,14.42190316,3.137885881,16.11855119,-15.79417133,23.85858224,-4.35731262,0.965707325,15.61561816,-21.4690031,20.00440246
560,16.80485834,17.19939822,25.23895496,1.041701556,0.904104372,8.53275891,19.96702948,18.76247149,-11.27501414,-11.08486038
561,-25.82419907,12.211033,3.77179124,19.33539004,2.130624531,18.93280709,12.65645399,15.02948466,-3.901460003,-6.828599792
562,-8.123017416,13.62405723,-3.107691656,16.1901216,9.116096837,20.61495082,18.74742828,24.52222631,2.748404857,-10.15105758
563,17.12841461,16.88982069,2.591156604,-1.979580472,-4.295068381,-27.66551063,8.419381201,-2.307658704,-20.9096641,-1.431090199
564,-8.824138453,15.0246875,-2.734906317,10.35923919,11.4907902,16.37409743,10.11916506,20.22955699,1.598853854,-7.230487612
565,24.53615915,7.079387916,1.973474639,0.8645777,-1.410798338,-19.13592711,-5.970767841,-4.56227563,-20.12706247,-2.413367677
566,20.61059891,7.224287839,16.93913547,-8.459711352,9.616047179,-7.791283916,-3.221027891,15.95547096,-14.95912447,13.15895005
567,-10.50549523,17.6923667,-10.95545846,15.53742857,8.945680802,20.62911577,18.39105924,21.4568862,4.13671803,-15.54133991
568,17.75309097,9.547261216,7.667550713,6.089965126,-0.134566922,12.036412,13.38501322,13.90294389,-9.025479425,-22.92397757
569,18.88346792,8.504170677,16.10106798,7.678704388,-5.817006042,10.2366691,20.43862276,17.29620045,-18.95513788,-21.85812402
570,6.242661982,11.77191421,11.25121785,-24.12481922,27.34896054,-14.65218456,-1.783866208,14.1811497,-17.08730835,23.14783157
571,13.07824855,12.62689348,17.03610996,-4.03661727,-16.12127816,-17.40369566,-0.947765048,0.017316004,-14.36073362,1.256691247
572,-12.5114939,17.18032785,-9.895966399,8.381742786,11.8768024,11.17561949,15.10111628,13.5397862,0.854619237,0.976438856
573,17.95612845,11.39162571,12.0501808,-8.607214154,-1.278306961,-23.74928098,-5.442943642,-12.61052738,-16.34111725,16.45173809
574,16.26887492,9.134847207,17.51020543,-16.19052944,6.766376696,-6.648473173,-4.076327951,14.98179235,-19.89402486,21.81285242
575,19.80332085,9.793791874,8.724782076,-9.652975533,-0.373375234,-18.91237375,1.524344061,4.294876079,-24.50962491,1.492039871
576,-6.858700118,13.54291462,-1.574839407,13.2264075,11.29190954,17.15130558,8.792070827,20.7237007,-5.832081613,-13.19491152
577,17.05488239,12.4299807,17.83411038,-0.073223427,-2.464405482,12.90737648,24.93367365,15.52902666,-4.823188476,-22.18491997
578,9.260325121,4.984624094,17.67547496,-15.78671444,15.24814252,-10.65951043,-8.820960751,4.859207791,-23.41688649,16.15807736
579,-23.66685647,13.41484602,-2.003628382,16.88485364,11.58636749,20.64817055,7.217476108,22.90899912,1.534877857,-8.105480545
580,21.5515453,16.64181793,9.997455939,-5.975789578,-20.68389731,-27.61708325,5.172365208,-5.780844171,-16.95991754,9.040623811
581,-2.475570984,21.93519544,-11.64952139,11.99262599,0.903047652,19.77939606,13.1958153,13.52227807,-1.906668841,-9.750354424
582,13.1648747,15.81046239,15.42343574,0.52229784,-3.528126619,12.03601218,14.07794854,17.10107174,-19.31183831,-19.28977254
583,16.38820489,20.24293103,-1.716165313,-7.16543809,-7.772650061,-17.25820304,-0.61975224,-2.78017444,-16.32047003,6.392802425
584,-3.23665157,22.09919447,-3.894004501,7.41234369,-3.411302668,13.79637121,15.91584994,20.02916511,-3.215470633,-6.376802909
585,22.74708318,13.72286698,17.49268128,-4.380890137,4.357441259,18.37532298,24.53587377,10.09312671,-13.17913608,-16.23926121
586,-17.14441668,19.99033674,-3.698150678,3.766872483,3.324771836,20.60859353,22.87207441,17.71767652,1.947438464,-12.17516166
587,17.77219256,-3.372671455,22.2972787,-18.76037832,10.6656405,-4.555788443,-11.94392635,9.389662411,-23.41437524,23.00224747
588,23.26920902,21.70200174,14.02288345,-3.700760037,-3.528817489,9.001408116,13.19647319,12.31630382,-12.76624962,-21.50842996
589,-2.487087617,18.19644776,-3.930692809,2.156814047,6.950814452,8.399438945,16.2461999,11.41672671,-8.036953993,-10.36164213
590,17.96689191,11.84766859,18.22730061,1.223872478,-4.625967188,4.849026371,14.23624314,16.61234884,-18.66344399,-22.0275969
591,-9.970248027,27.35763286,-7.422485668,11.67699501,18.59813259,18.1099935,19.21503371,19.6927604,-3.271700907,-9.886112798
592,10.84787033,10.31836068,19.57815254,-3.578437994,-3.940230536,6.128210809,11.04459738,11.73780474,-14.19320295,-17.6036024
593,-10.19748178,11.30911913,-8.522685221,21.40800663,6.2991606,14.85496107,26.35481475,16.07293374,-7.012536501,-1.630159651
594,25.00561587,6.667025765,9.747852881,-15.11042553,-6.639928567,-21.90125594,6.29031826,1.315236484,-15.17002009,0.676492762
595,14.24145483,6.514429205,10.20962926,-7.185936636,-13.23500384,-12.75695179,7.608736877,-1.512420387,-17.63074994,2.994809246
596,-19.79496009,5.444512663,-5.742059015,15.25513789,2.079693352,10.88506947,14.78198625,34.23336165,1.958440416,-9.755609209
597,6.525026462,6.71061262,6.627231475,-8.767486584,-6.103353148,-14.31498523,-11.60227597,-8.20368675,-22.30583091,-3.782954636
598,23.76400506,15.15502454,19.62430461,-12.18655341,-0.580503988,-20.64907053,0.659550215,-3.310886576,-13.9014094,12.4662352
599,13.4438005,18.30705405,19.01749524,-9.031862688,-3.894230024,12.72606639,14.20818405,6.121872894,-9.511629745,-17.09066865
600,27.45297419,2.990099869,12.83548013,-5.508360754,12.41233811,5.7174459,12.89709883,12.17091612,-18.61182947,-12.91116611
601,-11.32200129,11.20993415,-5.053587829,3.893663594,-1.899121872,8.019584864,25.1319165,19.41906146,3.760971706,-4.577349101
602,17.77861611,20.69552769,22.66553772,-0.009265622,0.527310674,13.83217186,25.3406679,10.27546665,-13.00448057,-17.87049687
603,12.15694393,8.891513836,24.59974719,0.266137318,0.44941345,10.81623854,15.18645326,13.49041889,-8.721011516,-22.78314312
604,9.624419201,10.62799808,9.830491813,-12.72920997,-13.57586831,-25.88089201,0.349959975,-5.020688556,-27.69908749,-3.178498901
605,17.20782524,8.538846173,9.604116398,-10.21329925,0.279339139,-14.17165445,-3.200417112,-11.07204171,-24.58761496,-5.451843681
606,15.72086244,7.562353356,18.12263559,-20.60113081,2.638492121,-14.63253139,-5.526985707,7.04256196,-12.62577827,16.6468809
607,22.35281758,21.94478214,13.72927737,-6.561736607,-12.57798605,-20.6275795,-7.411987219,-1.683458807,-17.35270953,-8.854082285
608,-15.05700619,16.27873531,-7.742594242,5.457636326,1.291188048,20.07057518,20.25077063,17.68970351,-6.937521378,-9.643814148
609,24.06936175,17.19898076,7.165225292,3.921006346,-9.406316181,11.65116549,26.07274961,9.198774805,-12.00947335,-21.98993022
610,12.15030228,17.33664775,13.43790036,5.336267508,-3.002932561,14.87336413,29.26471962,4.121593644,-8.125253147,-19.21239635
611,9.759495293,21.02822995,3.471777626,-8.184487043,0.704481847,5.020600311,13.5096761,5.823944319,-5.200001829,-17.51488407
612,13.48905212,2.374318156,22.68558385,-21.61268814,20.04493586,-18.25218062,0.753992391,7.337887886,-11.00567366,14.10807752
613,18.92927472,13.98073631,11.33497196,-3.560742907,-0.766710491,-25.2077323,3.739343797,0.438079443,-14.09280208,2.875112206
614,8.173048077,1.352760373,19.30747637,-14.62376706,9.698288824,-0.578000817,-4.304181272,17.81595056,-20.74801115,15.79506651
615,20.73333923,16.75675935,11.22465785,10.49192162,-4.311947339,12.43039911,14.06622552,11.60074689,-6.944082461,-22.57500369
616,-10.43725917,15.57905041,-2.826608254,26.42279821,8.944607889,17.00930944,19.51553519,29.0562324,5.032441139,-1.405162368
617,7.608991287,10.18083873,15.40247251,-18.94154501,14.30626904,-5.574154373,-3.404354784,6.671460851,-22.04277991,19.71752375
618,14.23054477,-1.468357137,20.55284952,-15.22256241,11.95411349,-10.94845932,2.421682485,12.71313856,-22.78148312,17.54095098
619,18.83970209,13.52095401,21.45584579,9.559732524,-1.467032501,11.961521,23.62025189,1.108972966,-17.98092894,-21.56831342
620,-15.27283628,12.23568857,-1.833570299,9.678892139,9.871596101,12.2490605,17.16758748,21.80682816,-5.598786437,-11.6780653
621,13.97015266,7.772169693,12.404559,-7.547480481,-5.552609826,-26.39232195,-4.988796384,-10.73602166,-12.61117534,-7.567308375
622,9.81658002,17.62348409,8.981607603,2.398721034,3.783307138,13.26473505,24.71092192,9.572983094,-9.943483277,-12.16371598
623,20.9079442,14.95558474,11.80356812,-7.643697559,-10.91584034,9.428487221,6.235614112,8.504368194,-10.42509004,-20.30600101
624,17.24218279,8.456662901,14.41398838,-1.797076384,-8.060619945,16.86429676,27.3776296,10.80785175,-5.139811599,-18.81549933
625,17.36078377,19.82344035,24.39135968,3.61004234,-8.837840028,16.67956125,22.25257893,0.734999634,-11.4560035,-21.51223997
626,11.28870523,8.640641756,15.67646768,-14.84975878,14.46845829,-16.52722164,-2.220798377,9.695547008,-24.87651069,13.84423316
627,0.748073859,15.74404405,-13.29067975,9.125533985,10.27016657,18.53570227,17.68445849,18.02296484,0.971095149,-11.19726865
628,14.55505924,16.63249764,3.917830345,-6.790649567,-3.589839246,-23.49640728,8.316825386,1.791107842,-23.00449554,-3.285881478
629,-3.386640039,17.91743927,-7.404852477,8.499168307,3.853690796,16.67222333,18.59648191,15.18685873,1.372140977,-7.112171766
630,-8.27411355,13.89784485,-5.151365943,15.57748971,2.879670324,14.64912657,27.11737732,24.72703149,-3.964715316,-9.972851955
631,-6.309860739,13.39622791,-6.720725511,24.28815641,2.282318568,9.744639806,25.44399736,25.03625155,-1.823462969,-8.745339572
632,11.42699793,11.42305371,15.15250673,-4.267975382,-0.448349359,-14.02225146,-4.870925647,0.816141294,-8.824374457,0.202566517
633,12.82843234,14.33948343,9.824799282,-12.61092042,-7.25534194,-28.84379593,7.206694569,-2.609489919,-23.43659041,-3.080191804
634,19.19020995,-0.01031886,10.59514383,-23.72370923,16.02846465,2.313603137,-1.108207453,7.345379779,-22.11779888,13.94783085
635,-5.066546569,18.2025354,-16.26374389,13.5489366,5.900237859,19.01702189,21.06553609,22.56485461,1.703277442,-7.894295506
636,-13.74343501,14.73077601,-9.113554912,10.59979075,12.23082373,18.97209429,18.79841031,23.25457227,8.720417186,-5.684743316
637,10.12520553,12.24687156,21.76139911,-10.72729521,10.71101476,-16.26372282,-8.722300098,9.728624749,-20.81922977,18.47668413
638,24.26100578,16.69542628,17.93925712,-9.571021689,3.100764005,9.771565961,16.67439626,8.215882974,-16.09942096,-23.56291681
639,11.65888189,9.171055982,19.05038809,-9.117553892,-6.299791498,-15.80634181,1.394432544,7.718791096,-13.45923402,7.151500942
640,22.39353297,12.77348955,13.4801296,-2.219177965,-10.77607629,9.259221503,14.9701349,6.570684588,-12.44593899,-14.1249067
641,19.13582901,12.03109553,9.631670617,3.598593985,-3.281652939,8.757307756,21.75544142,8.052147308,-17.12264289,-15.87225875
642,-6.212954038,12.61805403,0.604385953,18.53416701,2.646838428,15.2112934,17.85244655,20.38382964,-1.753190088,-10.37882095
643,13.17825229,18.34150614,15.73497755,5.74709525,3.736637379,11.29030897,16.66745425,11.89045604,-8.156792047,-15.98656095
644,-11.87737983,19.13872575,-1.263229806,20.72822739,7.199995557,11.36515559,24.48739644,19.82414664,3.956523823,-12.89418391
645,22.90718305,11.94655887,19.30860752,2.792623421,-3.29790993,3.690229511,28.78918976,16.11736242,-9.105711281,-15.42162855
646,17.64090592,12.7303611,26.30914026,0.547322828,-0.13773403,7.714787356,19.4271812,6.317355565,-9.407791917,-14.93941382
647,13.61527122,10.14158039,15.75370012,-5.457440466,-3.950860973,11.63642575,16.53786077,18.36425376,-12.24037062,-13.85718143
648,-14.66824892,18.8557093,-2.166822817,5.942335997,1.367771016,27.07642458,10.87176984,19.65869971,1.279321213,-12.68989792
649,22.10360392,14.77105328,15.4735832,3.314925953,-1.925608793,21.26965191,9.999250169,13.38155099,-8.944902077,-15.83958642
650,-0.727223336,14.10553364,2.573000224,5.321399451,8.765799257,19.04690244,17.17248505,20.88744187,-4.015319691,-9.384638904
651,-11.10215376,13.14212787,-8.605211083,16.21446105,7.528733062,14.5109941,17.33458163,18.62717226,13.55370484,-8.68037448
652,-17.72579754,22.86727528,1.796208098,13.89047706,0.349823981,4.010991745,11.65876734,22.74044928,5.626331396,-12.10434487
653,16.85855939,15.71967217,13.15068648,-6.515128782,0.436214548,-20.67775033,6.672744163,2.314095326,-19.39437894,-7.870630721
654,5.457220981,6.690984363,4.758013267,-6.306438448,-3.384477957,-18.03401601,-3.606071488,-8.9461162,-15.65392769,-1.704613248
655,11.8807035,9.991556052,11.98769013,-1.399205602,-4.993832599,-15.395585,6.305664586,-8.734003854,-20.59478117,3.794812928
656,19.21486285,7.052172195,11.73736168,-6.010151305,-4.617611301,-22.28161285,1.966331466,-8.870168103,-15.07025139,5.297198882
657,16.14456569,17.64635361,16.53122025,0.642740013,5.854038853,10.55770922,26.17269956,11.05020124,-18.00158295,-21.24881858
658,8.35820118,12.80598343,9.780164359,-7.017766534,-3.493294094,-8.827213439,-2.671946468,1.081166017,-19.04250837,-2.194867371
659,17.98162156,17.00076951,14.00690311,3.369394892,-0.201437251,18.75977994,19.56868976,10.61537382,-17.91702139,-26.24617101
660,8.334253923,8.881001776,4.37023305,-10.08252531,-2.994900382,-16.54431522,-4.926517787,-9.069259152,-18.39258033,2.279388464
661,-0.009554588,15.47917152,0.746604257,15.56748242,9.758098551,15.65480369,12.79118918,19.79924843,-6.028423012,0.607812609
662,21.5776432,10.70378342,13.94550434,-3.900022304,-15.04178238,15.224166,19.18093235,16.35957539,-11.75131587,-23.16776812
663,17.04097756,14.01521025,14.17046605,-23.9476773,14.92177641,-7.159614707,-7.674511537,7.559380598,-22.53581205,19.97902233
664,6.525982659,10.11941033,12.95699546,1.518872747,-14.01107045,-16.88208375,-5.822297385,-0.504237287,-19.43064506,2.937080178
665,-11.15126688,13.32480124,-2.687672576,9.230487623,1.596579176,17.92076984,21.00871202,17.84835553,-8.467276683,-2.230649745
666,7.74578858,1.243027303,15.63049569,-23.98252094,12.00835104,-1.38365794,-7.147143537,15.97723316,-15.06775879,23.73614603
667,3.672641551,5.784288903,4.610295406,-5.683112385,-4.066587109,-17.32799128,5.936400538,2.975822596,-12.75465808,4.822225369
668,8.315523454,5.577613603,9.953045876,-8.820341609,13.62603273,-10.09538094,-8.156949026,6.485321289,-15.18050423,5.635699545
669,27.09389251,8.914721131,19.25082428,0.352187738,-4.466217061,18.3828434,12.05013361,0.524104884,-9.52961235,-22.03923057
670,11.67879424,21.81424594,21.45801421,-5.421240426,-5.99479682,14.07819133,26.23608129,6.807657673,-20.54904403,-23.15769756
671,10.93057156,9.987528011,19.45803956,-9.159968211,-9.708989092,-10.73989009,-0.259528334,-5.31542328,-18.51171277,4.569245257
672,14.7487091,6.23398504,15.30566699,-3.741442942,-4.568192697,-17.19624463,9.739845563,-3.237637326,-17.29686498,6.156636901
673,19.52604177,11.1530393,13.61449745,-3.909524392,3.023815368,4.748637032,17.79288427,8.691545469,-14.52400838,-22.4064298
